temperature,humidity,soil_moisture,rainfall,soil_type_enc,crop_type_enc,irrigate,litres_eau
43.5002607971027,84.22044152994489,64.72907910439997,36.41702692969772,1,0,0,5.0
21.74913623186694,59.116283972046354,67.94869820632141,16.415298173834547,1,7,0,5.0
34.9292825701154,71.92817521235068,67.95612065654674,41.1669857466481,3,9,0,5.0
20.67080973327716,76.75030818328233,18.599315728383576,21.510091820048483,0,10,1,26.9
36.14549094804601,75.502734152975,28.891119202443424,48.0700775129866,3,8,1,11.1
42.981496244029245,86.390244971784,25.774263946437088,41.85016016007597,3,3,1,23.9
36.672962117612094,59.75775201450683,34.01784198656998,43.97591170373625,4,10,1,17.0
39.91410125489989,84.36695547217141,20.49277388085867,41.01635453861741,3,6,1,20.6
37.44714989411514,45.91763536544448,51.76771619750143,13.511821444422816,2,9,1,22.7
21.28188505570926,55.830537545298256,48.36641666169228,23.450315487254258,4,7,0,12.7
23.859245394943535,40.555460350969625,20.57350198694156,1.7613537961612746,2,9,1,39.1
35.88492388461165,39.881707250899794,58.94634421601194,18.701052084317187,1,6,1,16.7
22.030176772554313,72.30574986593976,46.59507560110793,40.286102822332694,1,9,0,5.0
20.05138286213271,85.20330204032479,79.46164052449267,32.48671079962136,1,2,0,5.0
20.779713862366666,81.31492178813585,13.192612466743359,14.516682603716758,4,4,1,31.4
34.30962423017488,66.55209436479694,19.138378233495693,19.1684286496178,2,5,1,33.8
21.148915235202175,41.28862634071826,47.930591799509926,12.448604683803916,2,4,0,20.9
29.589581231839084,41.876625791226964,76.72722101771603,25.34671744837327,2,0,0,5.0
25.690583502844024,70.83962733808441,75.8556655180628,36.19758756328515,4,0,0,5.0
43.69740629656089,70.17383906754574,37.51345579991468,36.10340298515048,2,7,1,16.8
43.93939089086126,78.05727785183683,34.465521240668146,41.767960337539336,4,7,1,12.3
32.12945629786968,84.41873653310074,15.807368492934977,20.98340754833952,2,5,1,33.1
35.39828987497655,73.3877903888329,38.60094604268399,25.636624961704456,4,5,1,19.8
23.446562308929057,81.89217258716434,66.37550313935478,12.595348068434198,1,7,0,10.7
32.17594138897135,60.0029829372429,47.90894732281398,45.65855163005485,4,7,0,5.0
24.316083834258716,39.61221661509974,10.843105303024569,23.70896202217811,1,2,1,33.5
43.47124260005995,76.62090350607053,72.6959178067242,43.79594559808231,2,1,0,5.0
35.9455472321792,66.10903967703598,54.88918338360985,36.29927561432954,0,9,0,8.8
24.994230428020504,33.75063123432694,40.40357701954511,37.26095448715615,0,7,0,7.0
34.29010848051092,45.33561463660068,76.09834415695245,25.18335765149537,2,10,1,5.0
38.527108259579066,36.041330862880216,39.60395232342107,6.725555926462167,3,9,1,33.3
21.037313485360606,36.5493425007721,79.40744496943493,26.599352293791394,1,1,1,5.0
41.0801390427904,82.07689695393208,32.97212873871932,1.7428407045977146,1,3,1,39.7
43.01739699519082,45.079090308099374,40.58840564095316,32.35101834322505,2,2,0,15.2
26.59090727783427,54.89695483326392,56.38947091352471,30.28954900563593,0,0,0,5.0
29.97846431556918,67.48684308816826,16.425180519246954,25.145028461658757,3,6,1,30.8
21.177274087504227,33.075242422276844,15.399164611773449,36.73149441099317,3,6,1,22.0
20.301018180257376,85.39212355254058,42.47891008969666,12.304221408783173,0,2,0,23.0
38.08591099825284,52.875729650063974,33.1505726498771,9.748630485572463,0,0,1,33.6
20.884948465086175,42.71917892527272,68.27600268287694,3.280183187395902,1,9,0,12.6
39.230516440072,44.777222955150215,20.16964463171559,38.083969364912996,4,10,1,24.9
21.18934716463268,77.10350871097843,73.80935490836157,0.052293216609822224,0,7,0,13.9
43.4522164187873,84.9854249893894,51.69804663452242,43.888822790887026,2,8,0,7.4
29.837317201267567,35.427001630399076,49.23614566387784,11.162304379852623,1,1,1,20.8
35.17835257986799,54.38726089241626,12.50685011860826,14.273635280894853,4,8,1,42.5
30.45022782520872,69.26526337478177,47.865824281648,20.500112621212224,4,6,1,17.7
42.105003373115615,85.93943090494841,10.042558632146461,32.834637041767564,3,4,1,36.7
39.97033381730372,75.14293069349229,19.122156908577146,19.239134760213805,2,1,1,37.0
32.43475194754135,47.01081952814664,31.520957631697662,48.64587784480401,4,7,1,10.0
33.762629256469666,62.31405704125196,54.15701058949742,38.888761656868745,3,8,0,5.2
25.242020816766022,53.00557999600747,78.62844768310114,47.66401666935431,2,1,0,5.0
39.471038359100056,80.31126381722036,24.76957761936783,9.20078815222532,3,5,1,38.9
30.440233917082942,85.83314518517568,22.908680639849372,42.92008397004354,3,3,1,17.6
26.827953451383536,58.606163604573126,19.14356880378569,23.787186484126877,0,3,1,30.0
24.617303915204094,35.53618398055111,56.28715640518415,42.93959621242596,4,5,0,5.0
21.18302978256081,33.56543785664239,63.30248121362617,49.38837150141617,2,9,0,5.0
32.28080307251388,82.18572040809137,58.59865327333896,41.12456697488489,0,10,0,5.0
34.59289025714131,64.73641454492004,34.60698975864127,6.972108583864473,3,6,1,33.4
41.82743330884166,82.14932850849621,18.945637977137253,37.2150880136931,1,9,1,25.8
23.67304777106341,47.1185538336306,44.0279949131343,21.555857071086354,2,4,0,18.6
38.2277104526165,63.66758248488613,56.50818739897217,9.06439824080304,2,7,1,26.0
29.726089597266693,49.128145290185856,44.19599367737476,33.67888856015242,2,2,0,11.1
33.072146936144414,45.18539552849096,25.671358873498384,22.970015165086245,1,10,1,32.8
32.94019828747079,89.99373193865537,11.19076978336492,0.5401473775263121,2,3,1,49.3
25.33844442048391,45.162519250103365,65.8654779358077,37.963195726471774,0,1,0,5.0
21.497434900261556,49.402482356439194,13.481251064028838,28.01914210107502,0,0,1,27.7
36.774419014076855,32.12935073427347,17.434974670506794,47.570504661454045,3,2,1,18.4
44.537340729398935,35.89567684795056,72.25438296345556,41.43023958815003,2,6,1,5.0
24.60348579674544,62.74969620429457,55.89256624945433,40.91642075825882,1,0,0,5.0
25.246444062848827,61.79598957139588,13.764003269934335,6.58284978042531,1,1,1,45.1
22.983508792248195,55.43631215349143,16.91813624650765,20.574720674088017,3,7,0,30.0
24.901667895214427,37.59724916355908,28.810247649226614,33.395618989445545,1,1,1,16.1
37.643726500254616,77.50833876294134,67.66703249048902,27.583483518257633,1,0,0,5.8
30.69169878142985,78.73292255418033,24.1728130780777,8.89894300570338,1,7,1,35.7
34.193452079824084,85.88826729305922,56.720530235178565,34.63503903026709,2,7,0,5.0
40.98830961017782,59.766129266811696,52.47807790021078,40.926895198104305,3,6,0,8.8
23.532538113671666,82.10480909583234,30.592621619200518,0.23276005348349948,2,9,1,38.6
36.71025321063857,59.472269714584996,42.09669317014664,23.21057046439855,0,1,1,22.3
44.436613661669384,34.687364385042784,10.733408931052873,9.127602062071144,0,4,1,47.2
34.23996014598852,41.41468034914685,19.36057399698991,41.82973131878377,1,7,1,23.7
44.56109527628416,36.957922451763785,76.99978129599961,23.44447873674904,0,7,0,5.9
31.69223148948222,72.87607174367129,21.38732418379144,20.01398924386798,4,1,1,31.9
42.63494960954395,76.82030390702155,76.07065479161552,5.6129870933869,3,6,1,13.1
39.14463786738266,43.133632442204146,78.51020451949131,16.152176532583923,2,10,1,10.9
20.009400733196063,62.470863418493806,20.703049589286834,49.382841274256215,2,4,0,14.3
43.95271832242217,72.02624844337117,42.996857293930006,43.66646302025142,1,5,0,11.6
40.037278884117,83.67435436418566,62.34328648684012,42.90440950198621,4,1,0,5.0
38.42453492720571,51.310004088260385,57.02274303616013,31.29825301436025,4,5,1,7.0
34.461000962209795,82.27888614761702,24.680133706511803,37.325731335620134,0,2,1,19.5
40.65480637342644,83.29917451075677,75.66928654461975,42.31693187601404,1,6,1,5.0
36.84448468716082,62.507418965845666,19.99334965999646,43.66818020181855,4,1,1,17.5
38.171416322470144,78.35297507057271,25.645789059000634,1.7436832560672133,2,9,1,43.9
39.79935040579764,81.02071141947472,19.921450639232894,16.58422928002221,3,0,1,37.8
35.570938658118514,87.73754566521217,26.668939674192167,3.053907722145671,1,4,1,39.9
24.47512019412088,37.61817930733807,36.206710085544955,28.344671222548083,1,5,1,21.6
24.29957535068386,46.06787962064904,20.089613559156334,9.569639976207595,1,1,1,36.2
41.84058327681335,51.6080450901963,16.239383030399754,4.372603097457095,3,4,1,47.1
33.359631900672774,38.134901796588736,77.70795860539131,47.21343309892514,3,4,0,5.0
24.335791137832704,84.01200356079659,71.83378100087687,19.6242631019447,2,6,0,5.0
31.33225809609057,78.22037421056388,76.17374495459816,14.932263877453112,0,1,1,5.0
25.123291158508817,71.43515081105423,69.99007262474365,13.746639828255415,4,8,1,6.4
25.50642040481062,74.58825342407064,13.922246991481789,47.79356816695878,4,1,1,17.3
40.624318497402086,35.207779906125786,62.25618883124096,29.874932064005073,0,1,1,5.5
43.022683496096214,46.6032405159203,54.44444141332465,41.3777925754354,1,5,1,5.0
21.948371406603275,78.74948903146644,76.25897752271185,45.849387446468945,3,9,0,5.0
26.467780950657076,50.98438862155598,69.13205366620343,17.203828995794552,1,5,0,5.0
42.18573964155844,86.23605390919957,28.34141769401323,36.62086416822458,4,3,1,21.0
28.40636878951745,71.92736390812337,65.68415004727107,35.4667741129806,3,5,0,5.0
40.783323227066056,85.0341068340891,13.946889773461084,1.857429441333236,3,1,1,49.5
36.69083147090475,67.13303444213898,43.419840386434174,35.862195226701246,0,8,1,12.2
44.55497301830307,65.68852730491918,19.805744207890896,49.47783862906248,3,7,1,20.6
25.972800710410457,43.8004374490286,46.5414671058473,38.07509369681705,4,6,1,6.4
27.547532287502037,34.88483837871861,72.88836822922072,22.215639546990396,1,5,0,5.0
38.061887095282316,51.751353621161485,52.7808709713801,8.02320324852031,0,7,1,24.7
21.68942064893627,74.30740680788068,61.88991225564994,1.9503626937513396,4,6,1,17.3
27.840077281551725,32.471483144407074,67.91782219148794,13.872720070378698,4,8,1,14.6
26.938012020168614,35.15445588434515,23.879039823024936,24.78062044079934,3,0,1,25.9
26.450123463647884,78.50744918510841,40.43658074682173,38.8942236994024,2,2,0,6.8
31.333530770800323,79.83106228149252,39.384933994467524,12.292093580910429,4,4,1,26.3
39.83342628827552,45.30677864459719,65.90118541178946,15.890323811866464,4,0,1,17.6
40.07830380457327,62.252849160964736,65.42300348141404,26.897676625031337,4,4,0,6.3
21.46258680607746,31.617029112797148,43.19435699185892,47.28754399491814,1,4,0,5.0
22.56891634617834,89.01565277440004,79.56184723877446,42.25007973682195,4,2,0,5.0
34.61811011353295,43.600658797388036,51.82784415934272,47.665497795103704,0,4,1,5.0
35.54298749799259,68.02475475722079,26.1749262619811,45.03837468999433,1,9,1,11.9
32.394112555974445,40.409402624673874,16.695911490120636,17.156028880401248,0,0,1,36.4
36.66389302652263,70.05827765821805,17.092697191087375,15.881464212069869,4,10,1,35.2
41.352012406692296,51.60122328008061,78.02178185143244,37.61642139115748,1,2,0,5.0
29.78177359192656,61.886889570451444,41.53147706462045,34.409904360732824,2,4,0,13.1
32.186847500479274,79.83006982528764,43.3987070672536,43.69805536005634,2,4,0,5.0
28.948935671195567,30.124585064702618,32.748060647751565,25.069092346890155,0,0,1,20.1
24.8264356396622,56.03100406327427,68.35037701210462,6.933679789180008,1,3,0,16.8
34.91400942235694,31.35927471755923,20.48690486212182,32.92970816904302,4,0,1,23.7
27.971630534859273,80.87435034751397,21.08214466739964,38.52540923905998,1,1,1,17.4
31.035019242762928,43.89346070081915,78.71214671252439,5.505384213496406,4,10,1,10.2
34.48154339610821,41.13388963854811,38.558134909651386,4.923210294608593,3,1,1,32.7
39.038574133922836,35.229483224475445,17.20700378912639,5.814303036645551,4,2,1,45.3
26.213476417339265,62.824642398033006,60.24096688875216,4.5581289819737965,3,9,0,22.0
29.35378182215239,56.44684292851329,52.1240054562478,5.481257739318485,1,1,0,24.5
28.399400307932602,53.92346920317783,71.70434073167866,49.10235841551141,2,1,0,5.0
32.797724012493575,69.80506988923752,44.75441141579017,31.955003830015517,1,8,1,16.2
21.31646715366022,87.87005713463954,33.144580336415586,22.39350630064536,1,7,0,19.8
31.48062320128237,62.24910283058368,33.306243745158454,5.061959082422119,3,3,1,30.6
20.340551289809866,73.80717536251808,27.19623471295523,7.246071301391449,4,0,1,30.1
32.441967064585384,38.35964703308366,45.960969525560564,27.462319380217632,4,3,1,13.1
44.58063677106405,43.325670466927505,76.98113112781533,30.0588425681261,3,2,0,5.6
26.426377647064818,60.96656132286587,64.20135828068297,14.30785477952486,3,3,0,10.1
22.59962503524684,39.71215791108582,74.07227804526458,14.25254591610079,0,0,0,6.8
21.046477178022307,71.25434710758935,57.99651872977666,44.27645033232217,4,8,0,5.0
28.611219708186283,58.84173698412829,77.20244099103019,18.759535301939135,0,1,0,5.0
38.86229164297668,87.94218555764292,39.56900509099382,26.257101357895777,3,5,1,19.2
27.208978791582638,77.81100214554029,39.17833188265608,25.96566797502242,4,5,1,19.8
39.87290853242831,53.583587278827004,32.263400142793685,39.461297639288425,3,5,1,15.9
25.139169344344992,83.11182846926513,69.15253734021793,26.628590884874548,2,5,0,5.0
41.178885141257624,79.42750317965128,39.05944409274812,45.309276920994805,0,4,1,9.6
25.293454331373866,50.25631071224487,24.07905960470348,25.922615337191253,0,1,1,26.9
24.17340126082147,43.28149128488755,26.462981521409922,5.768826289196993,3,7,1,32.5
33.17479992231227,85.13571624306061,29.275534175612535,33.975776918224405,1,2,1,18.9
39.77574157874085,79.7567376325421,59.56151994137446,30.759076943038338,2,8,0,10.5
27.860905526403396,52.61746847953748,75.99850067214378,30.59503407664648,4,1,0,5.0
23.782186454760364,66.79118351562916,31.86402923880384,2.1466413751894233,0,7,0,33.3
20.3398631295096,35.9633157600824,63.678144735088004,43.35241840016832,2,5,0,5.0
31.301503298242647,61.86756923530443,15.188101890607232,32.552332920874925,2,9,1,23.4
27.19181110195015,63.076718400371576,32.81557578869912,12.500924770695859,2,2,1,28.6
38.433150233846106,81.20467615385728,35.83848787793183,11.909260013554935,2,7,1,30.7
34.175799736906896,47.195395753587505,57.30032044787146,35.286381227159296,0,8,1,5.0
39.502841897829086,87.51719963517252,78.75591573921427,46.8292252042962,0,3,0,5.0
29.210633851064742,64.49249365801302,34.93449930591113,27.78486676454311,4,9,1,19.4
39.91597902569963,72.82951263195024,56.15237577050962,36.43896450791673,4,1,1,6.7
27.92131825479659,63.030499104932694,22.865252412008665,8.107481562474044,1,7,1,36.3
28.377042648212196,79.99361898861824,35.30903029172797,36.46793725431978,1,0,0,13.0
43.76762142080665,33.57063526642248,38.38411886000327,17.286187584316963,0,6,1,27.7
20.1362357473319,70.54483046912694,19.43149503608702,29.49209863241704,1,7,0,25.8
36.45012200622584,63.94209975637092,11.291899823917209,12.05968817574839,1,6,1,41.9
26.93846694556607,52.415933926542195,79.2274519710103,37.75675123234673,4,4,0,5.0
44.44837861125808,72.51047184648465,50.926407763315815,30.476649721828856,4,5,1,15.4
35.38864185771556,58.84671477723764,51.07350374251632,0.9127610299122457,2,5,1,33.0
24.820086141714746,67.97515322094509,58.405356172640744,38.38630102043988,1,6,0,5.0
43.99376656840922,81.53069855118792,23.063967802789794,47.21851845042176,1,5,1,18.6
32.26421468549228,57.11510756968782,40.162514500042406,39.97883823640302,0,1,1,9.2
40.79639595651591,47.632939878281526,28.782499595758004,39.44124213529772,4,10,1,20.4
43.82548186463448,70.97168172865995,69.0899253400482,6.056137247923377,3,10,0,23.2
38.523760778430784,68.11848402343765,37.29429731232901,12.577084944725547,1,10,1,29.8
27.48363239453021,68.23533157286468,30.392558161038508,30.94888319568092,4,2,1,16.0
25.318877163094392,78.07354065023006,50.436267536277235,16.349385674097793,2,5,0,17.0
37.42761010597922,46.432293837471676,48.00931943747566,30.822720911787,1,2,1,13.6
34.802016181634315,65.41950305795365,69.2676519197575,39.98931689312097,3,7,0,5.0
33.47665732351577,87.08041910293908,43.535052529533075,22.416227569204317,2,4,0,20.9
27.07790323564495,64.99426113549298,22.92802223954932,29.425591885357445,2,10,1,24.7
42.980520323989495,88.47298430211191,35.357136232308164,36.091764817735,2,7,1,20.0
44.63043786767658,88.66161015389258,78.92456140524136,34.9873448803619,3,7,0,5.0
44.73616525296573,34.19451616772513,53.899467376490016,12.198400503199686,4,9,1,22.2
29.403764499792885,55.34271583402857,12.094335626410647,3.117038858246074,2,0,1,44.0
23.819410625934644,85.58285426158572,69.06395160059003,39.96771272989966,1,5,0,5.0
23.159133214065353,36.43866482554885,22.637661671380464,38.30585832658659,3,2,1,15.3
20.866624989432268,85.81877068842303,66.83988548842936,37.28008110871382,0,0,0,5.0
23.435783577096977,41.39533651722714,45.92709408698646,49.79974680520843,3,10,0,5.0
44.86260277243271,75.76505792144559,79.09637519818777,36.959262668274015,1,0,0,5.0
23.578379914358557,46.401563537399376,20.9925707858099,30.629901330085257,1,7,1,22.1
40.82842034106068,46.39159826782047,46.320314110781375,13.61943408869813,3,4,1,25.6
34.73718840419264,34.200634087700266,41.37732887882695,0.694971071396594,4,4,1,32.0
39.595864469503695,49.00666657690901,63.234000078087924,42.07315349866561,2,0,0,5.0
26.716222216516627,36.75234884039068,22.38397762278172,24.979356458554975,4,1,1,23.1
37.70672536474696,46.421264477756694,47.31898783950901,33.56304306322914,0,9,1,12.8
34.464319510820026,64.10229672114372,63.24526494022773,7.794442567107368,0,2,1,17.5
23.845763619989757,63.056891166979305,73.80457782911225,38.92124258140704,3,5,0,5.0
